BGC	Accession ID	Description	Product Prediction	BiG-SCAPE class	Organism	Taxonomy
BGC0001229	BGC0001229	Streptomyces bingchenggensis BCW-1, complete genome	lanthipeptide-class-ii	RiPPs	Streptomyces bingchenggensis BCW-1	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001230	BGC0001230	TPA_exp: Streptomyces sp. CNB091 sln biosynthesis gene cluster, complete sequence	NRPS.T1PKS	PKS-NRP_Hybrids	Streptomyces sp. CNB091	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001231	BGC0001231	Jahnella sp. MSr9139 microsclerodermin biosynthesis gene cluster, complete sequence	NRPS.T1PKS.NRPS-like	PKS-NRP_Hybrids	Jahnella sp. MSr9139	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Sorangiineae,Polyangiaceae,Jahnella,unclassified Jahnella
BGC0001233	BGC0001233	Streptomyces sp. DSM 11171 feglymycin biosynthesis gene cluster, complete sequence	NRPS.T3PKS	PKS-NRP_Hybrids	Streptomyces sp. DSM 11171	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001235	BGC0001235	Polyangium spumosum strain Pl sm9 ant biosynthetic gene cluster, complete sequence	NRPS.T1PKS	PKS-NRP_Hybrids	Polyangium spumosum	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Sorangiineae,Polyangiaceae,Polyangium
BGC0001236	BGC0001236	Streptomyces afghaniensis strain NRRL5621 thiotetroamide biosynthesis gene cluster, complete sequence	T1PKS.NRPS-like	PKS-NRP_Hybrids	Streptomyces afghaniensis	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001237	BGC0001237	Salinispora pacifica DSM 45543 thiolactomycin biosynthesis gene cluster, complete sequence	T1PKS.NRPS-like	PKS-NRP_Hybrids	Salinispora pacifica DSM 45543 = CNS-863	Bacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Salinispora
BGC0001238	BGC0001238	Emericella nidulans strain Glasgow G051 biotin biosynthesis gene cluster, complete sequence		Others	Aspergillus nidulans	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus subgen. Nidulantes
BGC0001239	BGC0001239	Emericella nidulans strain FGCS 4 biotin biosynthesis gene cluster, complete sequence		Others	Aspergillus nidulans	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus subgen. Nidulantes
BGC0001240	BGC0001240	Metarhizium robertsii strain ARSEF 2575 contig052, whole genome shotgun sequence	NRPS	NRPS	Metarhizium robertsii	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Clavicipitaceae,Metarhizium
BGC0001241	BGC0001241	Claviceps purpurea strain 20.1 ergot alkaloid biosynthetic gene cluster, partial sequence	indole.NRPS	Others	Claviceps purpurea	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Clavicipitaceae,Claviceps
BGC0001242	BGC0001242	Fusarium fujikuroi fusarubin biosynthesis gene cluster, strain IMI58289	T1PKS	PKSI	Fusarium fujikuroi	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Nectriaceae,Fusarium,Fusarium fujikuroi species complex
BGC0001244	BGC0001244	Parastagonospora nodorum strain SN15 mellein synthase (mlnS) gene, complete cds	T1PKS	PKSI	Parastagonospora nodorum	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Pleosporomycetidae,Pleosporales,Pleosporineae,Phaeosphaeriaceae,Parastagonospora
BGC0001245	BGC0001245	Lasiodiplodia theobromae culture-collection NBRC:31059 lasiodiplodin biosynthetic gene cluster, complete sequence	T1PKS	PKSI	Lasiodiplodia theobromae	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Dothideomycetes incertae sedis,Botryosphaeriales,Botryosphaeriaceae,Lasiodiplodia
BGC0001246	BGC0001246	Sarocladium zeae culture-collection NRRL:45893 resorcylide biosynthetic gene cluster, complete sequence	T1PKS	PKSI	Sarocladium zeae	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Sarocladiaceae,Sarocladium
BGC0001248	BGC0001248	Hypholoma sublateritium oxidosqualene clavarinone cyclase (occ) gene, complete cds		Others	Hypholoma sublateritium	Eukaryota,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetidae,Agaricales,Strophariaceae,Hypholoma
BGC0001249	BGC0001249	Alternaria alternata strain EV-MIL31 nonribosomal peptide synthetase 6 (NPS6) gene, complete cds	NRPS	NRPS	Alternaria alternata	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Pleosporomycetidae,Pleosporales,Pleosporineae,Pleosporaceae,Alternaria,Alternaria sect. Alternaria,Alternaria alternata complex
BGC0001250	BGC0001250	Epichloe festucae strain E2368 epichloenin A synthetase (sidN) gene, complete cds	NRPS	NRPS	Epichloe festucae	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Clavicipitaceae,Epichloe
BGC0001251	BGC0001251	Epichloe festucae strain F11 epichloenin A synthetase (sidN) gene, complete cds	NRPS	NRPS	Epichloe festucae	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Clavicipitaceae,Epichloe
BGC0001252	BGC0001252	Alternaria alternata ACRTS2 gene for polyketide synthase, complete cds	T1PKS	PKSI	Alternaria alternata	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Pleosporomycetidae,Pleosporales,Pleosporineae,Pleosporaceae,Alternaria,Alternaria sect. Alternaria,Alternaria alternata complex
BGC0001254	BGC0001254	Alternaria alternata ACTTS3 gene for polyketide synthase, complete cds	T1PKS	PKSI	Alternaria alternata	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Pleosporomycetidae,Pleosporales,Pleosporineae,Pleosporaceae,Alternaria,Alternaria sect. Alternaria,Alternaria alternata complex
BGC0001255	BGC0001255	Fusarium heterosporum strain ATCC 74349 equisetin gene cluster, complete sequence	NRPS.T1PKS	PKS-NRP_Hybrids	Fusarium heterosporum	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Nectriaceae,Fusarium,Fusarium heterosporum species complex
BGC0001257	BGC0001257	Nodulisporium sp. ATCC74245 polyketide synthase (pks1) gene, complete cds	T1PKS	PKSI	Nodulisporium sp. ATCC74245	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Xylariomycetidae,Xylariales,Xylariaceae,Nodulisporium,unclassified Nodulisporium
BGC0001258	BGC0001258	Glarea lozoyensis polyketide synthase 1 (pks1) and gsp genes, complete cds	T1PKS	PKSI	Glarea lozoyensis	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,Helotiales,Helotiaceae,Glarea
BGC0001260	BGC0001260	Chaunopycnis alba ORF1, terK, terC, terB, terQ, terM, terP, terF, ORF2, ORF3 genes for indoleamine 2,3-dioxygenase, cytochrome P450 monooxygenase, prenyl transferase, terpene cyclase, cytochrome P450 monooxygenase, FAD-dependent monooxygenase, cytochrome P450 monooxygenase, aromatic prenyl transferase, flavin-binding monooxygenase, heat shock protein, complete cds	indole.terpene	Others	Tolypocladium album	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Ophiocordycipitaceae,Tolypocladium
BGC0001261	BGC0001261	Alternaria alternata AM-toxin synthetase (AMT) gene, complete cds	NRPS	NRPS	Alternaria alternata	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Pleosporomycetidae,Pleosporales,Pleosporineae,Pleosporaceae,Alternaria,Alternaria sect. Alternaria,Alternaria alternata complex
BGC0001262	BGC0001262	Alternaria alternata AKT gene cluster, involved in AK-toxin production		Others	Alternaria alternata	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Pleosporomycetidae,Pleosporales,Pleosporineae,Pleosporaceae,Alternaria,Alternaria sect. Alternaria,Alternaria alternata complex
BGC0001264	BGC0001264	Neocamarosporium betae genes for putative dehydrogenase, putative FAD binding domain protein, short-chain dehydrogenase, zinc-binding dehydrogenase family protein, cytochrome P450, polyketide synthase, hypothetical proteins, complete cds	T1PKS	PKSI	Neocamarosporium betae	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Pleosporomycetidae,Pleosporales,Pleosporineae,Pleosporaceae,Neocamarosporium
BGC0001266	BGC0001266	Cladonia grayi metabolic gene cluster, complete sequence	T1PKS	PKSI	Cladonia grayi	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Lecanoromycetes,OSLEUM clade,Lecanoromycetidae,Lecanorales,Lecanorineae,Cladoniaceae,Cladonia
BGC0001267	BGC0001267	Claviceps fusiformis strain PRL 1980 ergot alkaloid synthesis (EAS) gene cluster, complete sequence	indole	Others	Claviceps fusiformis	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Clavicipitaceae,Claviceps
BGC0001268	BGC0001268	Gibberella fujikuroi strain IMI 58289 FusA (fusA) gene, complete cds	NRPS.T1PKS	PKS-NRP_Hybrids	Fusarium fujikuroi	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Nectriaceae,Fusarium,Fusarium fujikuroi species complex
BGC0001273	BGC0001273	Aspergillus ochraceus clone 2 MSAS-type polyketide synthase gene, complete cds	T1PKS	PKSI	Aspergillus ochraceus	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus subgen. Circumdati
BGC0001275	BGC0001275	Glarea lozoyensis polyketide syntase 2 (pks2) gene, complete cds	T1PKS	PKSI	Glarea lozoyensis	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,Helotiales,Helotiaceae,Glarea
BGC0001276	BGC0001276	Aspergillus terreus atX gene for 6-methylsalicylic acid synthase, complete cds	T1PKS	PKSI	Aspergillus terreus	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus subgen. Circumdati
BGC0001277	BGC0001277	Gibberella zeae strain GZ3639 trichothecene gene cluster, complete sequence	terpene	Terpene	Fusarium graminearum	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Nectriaceae,Fusarium
BGC0001278	BGC0001278	Fusarium sporotrichioides trichothecene gene cluster, complete sequence	terpene	Terpene	Fusarium sporotrichioides	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Nectriaceae,Fusarium
BGC0001281	BGC0001281	Ustilago maydis 521 chromosome 23, whole genome shotgun sequence	T1PKS	PKSI	Ustilago maydis 521	Eukaryota,Fungi,Dikarya,Basidiomycota,Ustilaginomycotina,Ustilaginomycetes,Ustilaginales,Ustilaginaceae,Ustilago
BGC0001283	BGC0001283	Streptomyces lividans 1326 chromosome, whole genome shotgun sequence	T1PKS.PKS-like	PKSother	Streptomyces lividans 1326	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001284	BGC0001284	Phaeosphaeria nodorum SN15 polyketide synthase mRNA, complete cds	T1PKS	PKSI	Parastagonospora nodorum SN15	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Pleosporomycetidae,Pleosporales,Pleosporineae,Phaeosphaeriaceae,Parastagonospora
BGC0001285	BGC0001285	Pseudomonas putida membrane protein, hypothetical protein, putative dioxygenase, hypothetical protein, pseudopyronine synthase (ppyS), glucose-6-phosphate 1-dehydrogenase, 6-phosphogluconate dehydrogenase, hypothetical protein, glycogen synthase (glgA), malto-oligosyltrehalose trehalohydrolase, 4-alpha-glucanotransferase, malto-oligosyltrehalose synthase, hypothetical protein, glycogen debranching enzyme (glgX), and hypothetical protein genes, complete cds	PpyS-KS	PKSother	Pseudomonas putida	Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
BGC0001286	BGC0001286	Ustilago maydis strain MB215 itaconic acid biosynthesis gene cluster, complete sequence		Others	Ustilago maydis	Eukaryota,Fungi,Dikarya,Basidiomycota,Ustilaginomycotina,Ustilaginomycetes,Ustilaginales,Ustilaginaceae,Ustilago
BGC0001287	BGC0001287	Streptomyces leeuwenhoekii strain C34 (= DSM 42122 = NRRL B-24963) genome assembly, chromosome: chromosome	T1PKS.NRPS-like	PKS-NRP_Hybrids	Streptomyces leeuwenhoekii	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001288	BGC0001288	Micromonospora sp. GMKU326 DNA, mak gene cluster for maklamicin biosynthesis	T1PKS.PKS-like	PKSother	Micromonospora sp. GMKU326	Bacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Micromonospora,unclassified Micromonospora
BGC0001289	BGC0001289	Paenibacillus ehimensis strain A3 lantibiotic gene cluster, complete sequence	lanthipeptide-class-i	RiPPs	Paenibacillus ehimensis	Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus
BGC0001290	BGC0001290	TPA_asm: Aspergillus nidulans FGSC A4 chromosome VII	NRPS.T1PKS	PKS-NRP_Hybrids	Aspergillus nidulans FGSC A4	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus subgen. Nidulantes
BGC0001291	BGC0001291	Enterococcus faecium DNA contains enkB, enkB1, enkB2, enkB3, enkB4 genes for enterocin NKR-5-3B precursor peptide, proteins involved in secretion and immunity/maturation, immunity protein, strain: NKR-5-3	cyclic-lactone-autoinducer.RiPP-like	RiPPs	Enterococcus faecium	Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus
BGC0001292	BGC0001292	Streptomyces sp. NRRL 12068 A33853 biosynthesis gene cluster, complete sequence	hglE-KS.PKS-like	PKSother	Streptomyces sp. NRRL 12068	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001293	BGC0001293	Streptomyces sp. NCIB 11649 CLD biosynthetic gene cluster, complete sequence	T1PKS	PKSI	Streptomyces sp. NCIB 11649	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001294	BGC0001294	Streptomyces sp. MBT28 contig_180, whole genome shotgun sequence	indole	Others	Streptomyces sp. MBT28	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001295	BGC0001295	Streptomyces cremeus cremeomycin biosynthetic gene cluster, complete sequence		Others	Streptomyces cremeus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001296	BGC0001296	Streptomyces sp. MSC090213JE08 DNA, streptazone E biosynthetic gene cluster	T1PKS	PKSI	Streptomyces sp. MSC090213JE08	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001297	BGC0001297	Streptomyces calvus strain ATCC 13382	ladderane.NRPS.NRPS-like	Others	Streptomyces calvus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001298	BGC0001298	Streptomyces calvus strain ATCC 13382 phosphohistidine phosphatase, hypothetical protein, Ann1, Ann2, Ann3, Ann4, Ann5, multidrug MFS transporter, and ATP-dependent DNA helicase genes, complete cds	T1PKS	PKSI	Streptomyces calvus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001299	BGC0001299	Sorangium cellulosum strain 1525 cto biosynthetic gene cluster, complete sequence	transAT-PKS	PKSother	Sorangium cellulosum	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Sorangiineae,Polyangiaceae,Sorangium
BGC0001300	BGC0001300	Streptomyces sp. CNH365 atc biosynthetic gene cluster, complete sequence	transAT-PKS	PKSother	Streptomyces sp. CNH365	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001301	BGC0001301	Streptomyces sp. T676 biosynthetic gene cluster of the secondary metabolite anthracimycin, strain T676	transAT-PKS	PKSother	Streptomyces sp. T676	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001302	BGC0001302	Streptomyces lomondensis strain S015 lomofungin biosynthesis gene cluster, complete sequence	phenazine	Others	Streptomyces lomondensis	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001303	BGC0001303	Micromonospora sp. RL09-050-HVF-A lobosamide biosynthetic gene cluster, complete sequence	T1PKS	PKSI	Micromonospora sp. RL09-050-HVF-A	Bacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Micromonospora,unclassified Micromonospora
BGC0001304	BGC0001304	Aspergillus flavus NRRL3357 scf_1106286419142 genomic scaffold, whole genome shotgun sequence	T1PKS	PKSI	Aspergillus flavus NRRL3357	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus subgen. Circumdati
BGC0001305	BGC0001305	Fusarium fujikuroi IMI 58289 draft genome, chromosome FFUJ_chr08	T1PKS	PKSI	Fusarium fujikuroi IMI 58289	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Nectriaceae,Fusarium,Fusarium fujikuroi species complex
BGC0001306	BGC0001306	Aspergillus flavus NRRL3357 scf_1106286417850 genomic scaffold, whole genome shotgun sequence		Others	Aspergillus flavus NRRL3357	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus subgen. Circumdati
BGC0001307	BGC0001307	Streptomyces leeuwenhoekii strain C58 chaxapeptin biosynthesis gene cluster, partial sequence	lassopeptide	RiPPs	Streptomyces leeuwenhoekii	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001310	BGC0001310	Streptomyces clavuligerus ATCC 27064 chromosome, whole genome shotgun sequence	T3PKS	PKSother	Streptomyces clavuligerus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001311	BGC0001311	Ruminococcus flavefaciens FD-1 Contig103, whole genome shotgun sequence	lanthipeptide-class-ii	RiPPs	Ruminococcus flavefaciens FD-1	Bacteria,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Ruminococcus
BGC0001312	BGC0001312	Pseudomonas fluorescens SBW25 complete genome	NRPS	NRPS	Pseudomonas fluorescens SBW25	Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
BGC0001313	BGC0001313	Arabidopsis thaliana chromosome 4 sequence		Others	Arabidopsis thaliana	Eukaryota,Viridiplantae,Streptophyta,Embryophyta,Tracheophyta,Spermatophyta,Magnoliopsida,eudicotyledons,Gunneridae,Pentapetalae,rosids,malvids,Brassicales,Brassicaceae,Camelineae,Arabidopsis
BGC0001314	BGC0001314	Arabidopsis thaliana chromosome 5 sequence		Others	Arabidopsis thaliana	Eukaryota,Viridiplantae,Streptophyta,Embryophyta,Tracheophyta,Spermatophyta,Magnoliopsida,eudicotyledons,Gunneridae,Pentapetalae,rosids,malvids,Brassicales,Brassicaceae,Camelineae,Arabidopsis
BGC0001315	BGC0001315	Cucurbitacin biosynthetic gene cluster		Others	.	
BGC0001316	BGC0001316	Linamarin / Lotaustralin biosynthetic gene cluster		Others	.	
BGC0001317	BGC0001317	Lupeol biosynthetic gene cluster		Others	.	
BGC0001318	BGC0001318	Linamarin / Lotaustralin biosynthetic gene cluster		Others	Manihot esculenta	Eukaryota,Viridiplantae,Streptophyta,Embryophyta,Tracheophyta,Spermatophyta,Magnoliophyta,eudicotyledons,Gunneridae,Pentapetalae,rosids,fabids,Malpighiales,Euphorbiaceae,Crotonoideae,Manihoteae,Manihot
BGC0001321	BGC0001321	Solanum habrochaites isolate LA1778 chromosome 8 terpene biosynthesis gene locus, partial sequence	terpene	Terpene	Solanum habrochaites	Eukaryota,Viridiplantae,Streptophyta,Embryophyta,Tracheophyta,Spermatophyta,Magnoliopsida,eudicotyledons,Gunneridae,Pentapetalae,asterids,lamiids,Solanales,Solanaceae,Solanoideae,Solaneae,Solanum,Solanum subgen. Lycopersicon
BGC0001322	BGC0001322	Solanum lycopersicum chromosome 8 terpene biosythesis gene locus, partial sequence	terpene	Terpene	Solanum lycopersicum	Eukaryota,Viridiplantae,Streptophyta,Embryophyta,Tracheophyta,Spermatophyta,Magnoliopsida,eudicotyledons,Gunneridae,Pentapetalae,asterids,lamiids,Solanales,Solanaceae,Solanoideae,Solaneae,Solanum,Solanum subgen. Lycopersicon
BGC0001323	BGC0001323	Solanum pennellii isolate LA0716 chromosome 8 terpene biosynthesis gene locus, partial sequence	terpene	Terpene	Solanum pennellii	Eukaryota,Viridiplantae,Streptophyta,Embryophyta,Tracheophyta,Spermatophyta,Magnoliopsida,eudicotyledons,Gunneridae,Pentapetalae,asterids,lamiids,Solanales,Solanaceae,Solanoideae,Solaneae,Solanum,Solanum subgen. Lycopersicon
BGC0001324	BGC0001324	Solanum pimpinellifolium isolate LA1589 chromosome 8 terpene biosynthesis gene locus, partial sequence	terpene	Terpene	Solanum pimpinellifolium	Eukaryota,Viridiplantae,Streptophyta,Embryophyta,Tracheophyta,Spermatophyta,Magnoliopsida,eudicotyledons,Gunneridae,Pentapetalae,asterids,lamiids,Solanales,Solanaceae,Solanoideae,Solaneae,Solanum,Solanum subgen. Lycopersicon
BGC0001325	BGC0001325	Noscapine biosynthetic gene cluster		Others	.	
BGC0001327	BGC0001327	Micromonospora purpureochromogenes strain NRRL B-2672 contig1.1, whole genome shotgun sequence	T1PKS.NRPS-like	PKS-NRP_Hybrids	Micromonospora purpureochromogenes	Bacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Micromonospora
BGC0001328	BGC0001328	Micromonospora sp. M42 genomic scaffold supercont1.1, whole genome shotgun sequence	NRPS.T1PKS.NRPS-like	PKS-NRP_Hybrids	Micromonospora sp. M42	Bacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Micromonospora,unclassified Micromonospora
BGC0001329	BGC0001329	Streptomyces lilacinus strain NRRL B-1968 genomic scaffold P022_Doro1_scaffold13, whole genome shotgun sequence	NRPS.T1PKS	PKS-NRP_Hybrids	Streptomyces lilacinus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001330	BGC0001330	Micromonospora sp. RV43 contig4_size105044, whole genome shotgun sequence	T1PKS.terpene.NRPS-like	Others	Micromonospora sp. RV43	Bacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Micromonospora,unclassified Micromonospora
BGC0001331	BGC0001331	Salinispora arenicola CNR107 F583DRAFT_scaffold00021.21, whole genome shotgun sequence	T1PKS.NRPS-like	PKS-NRP_Hybrids	Salinispora arenicola CNR107	Bacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Salinispora
BGC0001332	BGC0001332	Streptomyces sp. MspMP-M5 B073DRAFT_scaffold_37.38, whole genome shotgun sequence	NRPS.T1PKS	PKS-NRP_Hybrids	Streptomyces sp. MspMP-M5	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001333	BGC0001333	Uncultured bacterium AB1650 antitumor substance BE-54017 gene cluster, complete sequence	indole	Others	uncultured bacterium AB1650	Bacteria,environmental samples
BGC0001334	BGC0001334	Streptomyces uncialis putative RibD domain-containing protein, putative transcriptional regulator, hypothetical protein, putative integral membrane protein, hypothetical protein, putative secreted protein, hypothetical protein, putative transcriptional repressor, and putative transporter genes, complete cds; cladoniamide gene cluster, complete sequence; hypothetical proteins and putative transcriptional regulator genes, complete cds; and extracellular solute-binding protein gene, partial cds	indole	Others	Streptomyces uncialis	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001335	BGC0001335	Uncultured bacterium clone AB1091 borregomycin gene cluster, partial sequence	indole	Others	uncultured bacterium	Bacteria,environmental samples
BGC0001336	BGC0001336	Uncultured bacterium clone AB339 erdasporine tryptophan dimer gene cluster, partial sequence	indole	Others	uncultured bacterium	Bacteria,environmental samples
BGC0001337	BGC0001337	Uncultured bacterium clone AZ25-292/153 hypothetical protein, two-component response regulator, and beta-lactamase genes, complete cds; lzr gene cluster, complete sequence; and hypothetical protein, membrane protein, and peptidase genes, complete cds	indole	Others	uncultured bacterium	Bacteria,environmental samples
BGC0001338	BGC0001338	Monascus ruber isolate M7 citrinin biosynthesis gene cluster, partial sequence	T1PKS	PKSI	Monascus ruber	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Monascus
BGC0001339	BGC0001339	Phoma sp. MF5453 transcription factor (mfL3) gene, partial cds; and squalestatin S1 gene cluster, complete sequence	T1PKS.terpene	Others	Phoma sp. MF5453	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Pleosporomycetidae,Pleosporales,Pleosporineae,Didymellaceae,Phoma
BGC0001340	BGC0001340	Paecilomyces fulvus strain IMI40021 byssochlamic acid and agnestadrides biosynthetic gene cluster, complete sequence	T1PKS	PKSI	Paecilomyces fulvus	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Thermoascaceae,Paecilomyces
BGC0001341	BGC0001341	Rothia nasimurium strain PT-32 scaffold4_size309601, whole genome shotgun sequence	NRPS	NRPS	Rothia nasimurium	Bacteria,Actinobacteria,Micrococcales,Micrococcaceae,Rothia
BGC0001342	BGC0001342	Chondromyces crocatus strain Cm c5 thuggacin biosynthetic gene cluster; complete sequence	NRPS.T1PKS	PKS-NRP_Hybrids	Chondromyces crocatus	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Sorangiineae,Polyangiaceae,Chondromyces
BGC0001343	BGC0001343	Stigmatella aurantiaca aurachin biosynthetic gene cluster, locus 1, strain Sg a15	ladderane	Others	Stigmatella aurantiaca Sg a15	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Cystobacterineae,Archangiaceae,Stigmatella
BGC0001344	BGC0001344	Cystobacter sp. SBCb004 tubulysin biosynthesis gene cluster; complete sequence	NRPS.T1PKS	PKS-NRP_Hybrids	Cystobacter sp. SBCb004	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Cystobacterineae,Archangiaceae,Cystobacter,unclassified Cystobacter
